product_name,price,unit,unit_price,image_name,integration_date,supermarket
LEGO® Marvel Bosszúállók Tony Stark Sakaarian Vasembere 76194,9699,Ft,,lego-r-marvel-bosszuallok-tony-stark-sakaarian-vasembere-76194-2005100622409-1-5k.png,2021-11-04 16:21:52.157876,tesco
LEGO® Marvel Pókember és Drona harca 76195,5599,Ft,,lego-r-pokember-es-drona-harca-76195-2005100622410-1-5k.png,2021-11-04 16:21:52.159959,tesco
LEGO® Minecraft kereskedõállomás 21167,5599,Ft,,lego-r-minecraft-kereskedo-allomas-21167-2005100562379-1-5k.png,2021-11-04 16:21:52.159959,tesco
LEGO® Minecraft méhfarm 21165,5599,Ft,,lego-r-minecraft-meh-farm-21165-2005100562329-1-5k.png,2021-11-04 16:21:52.159959,tesco
LEGO® Monster Jam® Grave Digger® 42118,5599,Ft,,lego-r-monster-jam-r-grave-digger-r-42118-2005100562346-1-5k.png,2021-11-04 16:21:52.159959,tesco
LEGO® Ninjago Lloyd dzsungeljáró motorja 71745,5599,Ft,,lego-r-lloyd-dzsungel-jaro-motorja-71745-2005100593595-1-5k.png,2021-11-04 16:21:52.159959,tesco
LEGO® Speed Champions Toyota GR Supra 76901,5399,Ft,,lego-r-toyota-gr-supra-76901-2005100593620-1-5k.png,2021-11-04 16:21:52.168076,tesco
LEGO® Star Wars AT-AT™ vs. Tauntaun™ Microharcosok 75298,5399,Ft,,lego-r-at-at-tm-vs-tauntaun-tm-microharcosok-75298-2005100593638-1-5k.png,2021-11-04 16:21:52.169599,tesco
LEGO® Super Mario™ Boss Sumo Bro Toronydöntõ kiegészítõ szett 71388,8199,Ft,,lego-r-super-mario-tm-boss-sumo-bro-toronydonto-kiegeszito-szett-71388-2005100622368-1-5k.png,2021-11-04 16:21:52.170552,tesco
LEGO® Super Mario™ kalandjai kezdõpálya 71360,15690,Ft/szett,,lego-r-super-mario-tm-kalandjai-kezdopalya-71360-2005100482758-1-5k.png,2021-11-04 16:21:52.170552,tesco
LEGO® Technic Jeep® Wrangler 42122,14190,Ft,,lego-r-jeep-r-wrangler-42122-2005100562377-1-5k.png,2021-11-04 16:21:52.170552,tesco
Leifheit Clean Twist Combi Disc praktikus felmosószett,10490,Ft/szett,,leifheit-clean-twist-combi-disc-praktikus-felmososzett-2005100539646-1-5k.png,2021-11-04 16:21:52.170552,tesco
Lena óriás játék munkagépek,5199,Ft/db,,lena-orias-jatek-munkagepek-2005115612528-1-5k.png,2021-11-04 16:21:52.170552,tesco
Lenor öblítõkoncentrátum,1599,Ft/db,1l=800Ft,lenor-oblitokoncentratum-es-illatgyongy-210g-2004020280485-1-5k.png,2021-11-04 16:21:52.170552,tesco
Leov villanybojler,32990,Ft/db,,leov-villanybojler-2004120616835-1-5k.png,2021-11-04 16:21:52.170552,tesco
Libero Comfort Mega Pack pelenka,5699,Ft/cs,1db=70Ft,libero-comfort-mega-pack-pelenka-2004020288311-1-5k.png,2021-11-04 16:21:52.179128,tesco
Lifebuoy kézfertõtlenítõ,879,Ft,1l=1758Ft,lifebuoy-kezfertotlenito-termekek-2004020308824-1-5k.png,2021-11-04 16:21:52.180757,tesco
LOL figura meglepetéscsomag,4999,Ft,,lol-figura-meglepetes-csomag-2005100505523-1-5k.png,2021-11-04 16:21:52.180757,tesco
LOL Surprise Dance Tots gyûjthetõ táncos babák,3699,Ft/szett,,lol-surprise-dance-tots-szett-2005100564369-1-5k.png,2021-11-04 16:21:52.180757,tesco
"Loyd Grog málna-, méz- és szilvaízû teaválogatás",1199,Ft/cs,1kg=13322Ft,loyd-grog-tea-2004020324309-1-5k.png,2021-11-04 16:21:52.185539,tesco
Lucullus õrölt fahéj,78,Ft,,lucullus-orolt-fahej-2004010590382-1-5k.png,2021-11-04 16:21:52.186577,tesco
Lysol fertõtlenítõspray,1469,Ft,1l=3673Ft,lysol-fertotlenito-spray-2004020307791-1-5k.png,2021-11-04 16:21:52.186577,tesco
Magyar cékla,159,Ft/kg,,magyar-cekla-2004006079006-1-5k.png,2021-11-04 16:21:52.188772,tesco
Magyar édesburgonya,449,Ft/kg,,magyar-edesburgonya-2004003259012-1-5k.png,2021-11-04 16:21:52.188772,tesco
Magyar hegyes erõs paprika,249,Ft/cs,1kg=830Ft,magyar-hegyes-erospaprika-2004003272981-2-5k.png,2021-11-04 16:21:52.190858,tesco
Magyar lila káposzta,179,Ft/kg,,magyar-lilakaposzta-2004003258565-1-5k.png,2021-11-04 16:21:52.190858,tesco
Magyar népmesék társasjáték,8699,Ft,,magyar-nepmesek-tarsasjatek-2005100408119-1-5k.png,2021-11-04 16:21:52.190858,tesco
Magyar piros alma,249,Ft/kg,,magyar-piros-alma-2004006244121-1-5k.png,2021-11-04 16:21:52.190858,tesco
Magyar sütõtök,179,Ft/kg,,magyar-sutotok-2004003260612-1-5k.png,2021-11-04 16:21:52.190858,tesco
Magyar tejföl,269,Ft,1kg=815Ft,magyar-tejfol-2004010263903-1-5k.png,2021-11-04 16:21:52.190858,tesco
Magyar UHT tej,239,Ft,,magyar-uht-tej-2004010263866-1-5k.png,2021-11-04 16:21:52.198987,tesco
Mancs Õrjárat csapatszállító,20490,Ft,,mancs-orjarat-csapatszallito-2005100613910-1-5k.png,2021-11-04 16:21:52.198987,tesco
Mancs Õrjárat dinós fõhadiszállás játékszett,7799,Ft/szett,,mancs-orjarat-dinos-fohadiszallas-jatekszett-2005100564373-2-5k.png,2021-11-04 16:21:52.201956,tesco
Mancs Õrjárat dinós jármû,5599,Ft/szett,,mancs-orjarat-dinos-jarmu-2005100503969-1-5k.png,2021-11-04 16:21:52.202994,tesco
Mancs Õrjárat Hero Pups figurák,3499,Ft/szett,,mancs-orjarat-hero-pups-figurak-2005100613893-1-5k.png,2021-11-04 16:21:52.203993,tesco
Mancs Õrjárat kisautószett,9299,Ft/szett,,mancs-orjarat-kisauto-szett-2005100613909-1-5k.png,2021-11-04 16:21:52.203993,tesco
Mancs Õrjárat Liberty plüss,3399,Ft,,mancs-orjarat-liberty-pluss-2005100614181-1-5k.png,2021-11-04 16:21:52.203993,tesco
Mancs Õrjárat második jármû,8699,Ft/db,,mancs-orjarat-masodik-jarmu-2005100459614-1-5k.png,2021-11-04 16:21:52.203993,tesco
Mancs Õrjárat Rubble delux jármûve,11890,Ft/szett,,mancs-orjarat-rubble-delux-jarmuve-2005100613881-1-5k.png,2021-11-04 16:21:52.209178,tesco
Mancs Õrjárat távirányítós autó,7699,Ft/db,,mancs-orjarat-taviranyitos-auto-2005100564378-1-5k.png,2021-11-04 16:21:52.209178,tesco
Mancs Õrjárat tekekészlet,1999,Ft/szett,,mancs-orjarat-teke-keszlet-2005119495059-1-5k.png,2021-11-04 16:21:52.211263,tesco
Mancs Õrjárat ultimate fan Chase ajándékszett,15990,Ft/szett,,mancs-orjarat-ultimate-fan-chase-ajandekszett-2005100614182-2-5k.png,2021-11-04 16:21:52.211263,tesco
Mandarin,389,Ft/kg,,mandarin-2004008224596-1-5k.png,2021-11-04 16:21:52.211263,tesco
Marha lábszár csont nélkül,219,Ft/db,1kg=2199Ft,marha-labszar-csont-nelkul-2004010277900.png,2021-11-04 16:21:52.211263,tesco
Marha-Rumpsteak,4449,Ft/kg,,ts-marha-rump-steak-2004020287217-1-5k.png,2021-11-04 16:21:52.211263,tesco
"Mesekönyvek, lapozók",1799,Ft/db-tól,,mesekonyvek-lapozok-2004020307514-1-5k.png,2021-11-04 16:21:52.219406,tesco
Mester „A” hosszú szemû rizs,399,Ft,,mester-a-hosszu-szemu-rizs-2004007222524-1-5k.png,2021-11-04 16:21:52.220430,tesco
Metal Machines építési pusztítás játékszett,4899,Ft/szett,,metal-machines-epitesi-pusztitas-jatekszett-2005100596046-1-5k.png,2021-11-04 16:21:52.220430,tesco
Metal Machines Gorilla Attack játékszett,13990,Ft/szett,,metal-machines-gorilla-attack-jatekkeszlet-2005100603235-1-5k.png,2021-11-04 16:21:52.220430,tesco
Metaxa 5* görög szeszes ital,4499,Ft,1l=6427Ft,metaxa-5-gorog-szeszesital-2004002797065-1-5k.png,2021-11-04 16:21:52.220430,tesco
Mikulászacskó,79,Ft,,mikulaszacsko-2004020305480-1-5k.png,2021-11-04 16:21:52.220430,tesco
Milka keksz,499,Ft/db,,,2021-11-04 16:21:52.220430,tesco
Milka kistáblás csokoládé,269,Ft/db,,,2021-11-04 16:21:52.220430,tesco
Milka praliné,649,Ft/db,,,2021-11-04 16:21:52.220430,tesco
Milka Waffelini ostyaszelet,89,Ft/db,,,2021-11-04 16:21:52.229638,tesco
Milli vajkrém,399,Ft,1kg=1995Ft,milli-vajkrem-2004010621482-1-5k.png,2021-11-04 16:21:52.231720,tesco
Milupa Finom falatok tejpép,779,Ft/cs,1kg=3196Ft,milupa-finom-falatok-tejpep-2004002821135-1-5k.png,2021-11-04 16:21:52.231720,tesco
Milupa tápszer vagy junior gyerekital,2399,Ft,1kg=4165Ft,milupa-tapszer-vagy-junior-gyerekital-600g-2004120054485-1-5k.png,2021-11-04 16:21:52.231720,tesco
Milupa tejes ital,3999,Ft/cs,,milupa-tejes-ital-2004020312053-1-5k.png,2021-11-04 16:21:52.235544,tesco
Mizo Update 1 csokoládéízû puding édesítõszerekkel és tejszínhabbal,119,Ft,1kg=952Ft,mizo-update-1-csokolade-izu-puding-edesitoszerekkel-es-tejszinhabbal-2004008425078-1-5k.png,2021-11-04 16:21:52.241863,tesco
Mogyi pörkölt földimogyoró,499,Ft/cs,1kg=1559Ft,mogyi-porkolt-foldimogyoro-2004009931660-1-5k.png,2021-11-04 16:21:52.241863,tesco
Monopoly Builder társasjáték,10390,Ft,,monopoly-builder-tarsasjatek-2005100612558-1-5k.png,2021-11-04 16:21:52.241863,tesco
Monster Jam alapmutatványok játékszett,5399,Ft/szett,,monster-jam-alap-mutatvanyok-jatekszett-2005100380523-1-5k.png,2021-11-04 16:21:52.241863,tesco
Monster Jam autómosó készlet,13490,Ft/szett,,monster-jam-automoso-keszlet-2005100608483-1-5k.png,2021-11-04 16:21:52.249968,tesco
Monster Jam kisautók,4199,Ft/szett,,monster-jam-kisautok-2005100608485-2-5k.png,2021-11-04 16:21:52.249968,tesco
Monster Jam Rev & Rumble teherautók,2399,Ft/db,,monster-jam-rev-rumble-teherautok-2005100380508-1-5k.png,2021-11-04 16:21:52.252869,tesco
Monsterflex nyújtható figura,1399,Ft,,monsterflex-nyujthato-figura-2005100564493-1-5k.png,2021-11-04 16:21:52.253870,tesco
Monte snack,99,Ft,1kg=3414Ft,monte-snack-2004120331952-1-5k.png,2021-11-04 16:21:52.253870,tesco
MotorShop cápa és T-rex teherautó válogatás,4499,Ft/db,,motorshop-capa-es-t-rex-teherauto-valogatas-2005100596156-1-5k.png,2021-11-04 16:21:52.253870,tesco
Mozzarella Italia mini,189,Ft/cs,1kg=2363Ft,mozzarella-italia-mini-2004006516099-1-5k.png,2021-11-04 16:21:52.253870,tesco
Ms Molly's háztartási keksz 1 kg,549,Ft/db,1kg=549Ft,ms-molly-s-haztartasi-keksz-1-kg-2005100363564.png,2021-11-04 16:21:52.253870,tesco
Mûanyag szánkó fékkel,2799,Ft/db,,muanyag-szanko-fekkel-2005110102666-1-5k.png,2021-11-04 16:21:52.260059,tesco
Müller tejberizs,159,Ft,1kg=795Ft,muller-tejberizs-2004003199554-1-5k.png,2021-11-04 16:21:52.260059,tesco
Munkagépszállító vonatkészlet,8999,Ft/szett,,munkagepszallito-vonatkeszlet-2005100371266-1-5k.png,2021-11-04 16:21:52.262152,tesco
My little Pony Sparkling játékszett,5099,Ft/szett,,my-little-pony-sparkling-jatekszett-2005100607957-1-5k.png,2021-11-04 16:21:52.262152,tesco
MyCity társasjáték,8699,Ft,,my-city-tarsasjatek-2005100611052-1-5k.png,2021-11-04 16:21:52.262152,tesco
Nádudvari félzsíros túró,549,Ft,1kg=1220Ft,nadudvari-felzsiros-turo-2004010232022-1-5k.png,2021-11-04 16:21:52.262152,tesco
Nádudvari pontychips,1899,Ft,1kg=6548Ft,nadudvari-ponty-chips-2004020320533-1-5k.png,2021-11-04 16:21:52.262152,tesco
Nádudvari rántott karfiol,899,Ft,1kg=1998Ft,nadudvari-panirozott-zoldsegekre-2004010279508-1-5k.png,2021-11-04 16:21:52.268815,tesco
Nagyi titka búzafinomliszt,399,Ft,1kg=200Ft,nagyi-titka-buzafinomliszt-2004003208140-1-5k.png,2021-11-04 16:21:52.269852,tesco
"Napraforgóhéj-brikett, Fabrikett",899,Ft/cs,1kg=95Ft,fabrikett-2004010948565-1-5k.png,2021-11-04 16:21:52.270810,tesco
Narancs lédig,160,Ft/db,1kg=699Ft,narancs-ledig-2004007330359.png,2021-11-04 16:21:52.271999,tesco
Natúr szendvics zsemle 55 g,33,Ft/db,1kg=600Ft,natur-szendvics-zsemle-55-g-2004120742742.png,2021-11-04 16:21:52.273214,tesco
Naturtex Aloe vera téli paplan- és párnagarnitúra,11190,Ft/szett,,naturtex-aloe-vera-teli-paplan-es-parna-garnitura-2005100508673-1-5k.png,2021-11-04 16:21:52.274253,tesco
Nerf Alpha Strike szivacslövõ játék fegyver,5699,Ft/szett,,nerf-alpha-strike-szivacslovo-jatekfegyver-2005100607880-1-5k.png,2021-11-04 16:21:52.274253,tesco
Nerf Elite 2.0 szivacslövõ játék fegyver,8899,Ft/szett,,nerf-elite-2-0-szivacslovo-jatekfegyver-2005100607882-1-5k.png,2021-11-04 16:21:52.274253,tesco
NERF Elite Commander RD-6 fegyver,4399,Ft/db,,nerf-commander-jatekfegyver-2005100502038-1-5k.png,2021-11-04 16:21:52.274253,tesco
Nerf Ultra Select szivacslövõ játékpisztoly,14990,Ft/szett,,nerf-ultra-select-jatekpisztoly-szivacslovedekkel-2005100607883-1-5k.png,2021-11-04 16:21:52.280947,tesco
Nesquik Extra kakaó,779,Ft,1kg=1997Ft,nesquik-extra-kakao-2004020065459-1-5k.png,2021-11-04 16:21:52.283031,tesco
Nestea ice tea,289,Ft/db,1l=193Ft,nestea-ice-tea-2004009892725-1-5k.png,2021-11-04 16:21:52.283031,tesco
Nestlé tejpép,849,Ft,1kg=3396Ft,nestle-tejpep-2004007215168-1-5k.png,2021-11-04 16:21:52.285558,tesco
New Bright dzsungelterepjáró,10490,Ft,,new-bright-dzsungel-terepjaro-2005100371255-1-5k.png,2021-11-04 16:21:52.286595,tesco
New Bright Mega Muscle sportautó,6699,Ft,,new-bright-mega-muscle-sportauto-2005100380743-1-5k.png,2021-11-04 16:21:52.286595,tesco
Nivea Men tusfürdõ,1339,Ft/db,1l=2678Ft,nivea-tusfurdo-men-500ml-2004020024202-1-5k.png,2021-11-04 16:21:52.286595,tesco
Nyírfacukor Xilitalapú édesítõszer,1699,Ft,1kg=3398Ft,nyirfacukor-xilit-alapu-edesitoszer-2004120085540-1-5k.png,2021-11-04 16:21:52.291278,tesco
Old Spice tusfürdõ,1599,Ft/,1l=2998Ft,,2021-11-04 16:21:52.293363,tesco
Olvasó ifjúság!,1149,Ft/db-tól,,olvaso-ifjusag-2004020065762-1-5k.png,2021-11-04 16:21:52.293363,tesco
Olympos gyümölcsital,189,Ft,1l=126Ft,olympos-gyumolcsital-2004003208263-1-5k.png,2021-11-04 16:21:52.293363,tesco
Ooops! Sensitive papírtörlõ,219,Ft/cs,1db=110Ft,ooops-sensitive-papirtorlo-2004010332838-1-5k.png,2021-11-04 16:21:52.293363,tesco
Ooops! toalettpapír,779,Ft/cs,1db=97Ft,ooops-toalettpapir-2004120704080-1-5k.png,2021-11-04 16:21:52.293363,tesco
Összecsúkható roller,17590,Ft/db,,osszecsukhato-roller-2005100612568-1-5k.png,2021-11-04 16:21:52.293363,tesco
Összehajtható fászánkó,17590,Ft,,osszehajthato-fa-szanko-2005100612567-1-5k.png,2021-11-04 16:21:52.293363,tesco
Palmolive tusfürdõ,459,Ft/db,,,2021-11-04 16:21:52.302863,tesco
Pampers Active Baby pelenka Maxi Pack,4499,Ft/cs,,pampers-active-baby-pelenka-maxi-pack-2004120525591-1-5k.png,2021-11-04 16:21:52.303892,tesco
Pampers Aqua Pure babatörlõ kendõ,559,Ft/cs,,pampers-nedves-baba-torlokendokre-2004020259066-1-5k.png,2021-11-04 16:21:52.304899,tesco
Pampers Sleep&Play pelenka,3299,Ft/cs,1db=57Ft,pampers-sleep-play-pelenka-2004009069967-1-5k.png,2021-11-04 16:21:52.304899,tesco
Pampers újszülött törlõ-kendõ,569,Ft/cs,1db=11Ft,pampers-ujszulott-torlokendo-50db-2004020322394-1-5k.png,2021-11-04 16:21:52.304899,tesco
Panettone kandírozott gyümölccsel,399,Ft/db,1kg=3990Ft,panettone-kandirozott-gyumolccsel-2005100429378-2-5k.png,2021-11-04 16:21:52.304899,tesco
Pannónia vagy Karaván tömbsajt,2899,Ft/kg,,pannonia-vagy-karavan-tomb-sajt-2004002741044-1-5k.png,2021-11-04 16:21:52.304899,tesco
Paprika lédig,69,Ft/db,1kg=699Ft,paprika-ledig-2004008251400.png,2021-11-04 16:21:52.312088,tesco
Pedigree száraz kutyaeledel,3999,Ft,1kg=476Ft,pedigree-szaraz-kutyaeledel-2004010817663-1-5k.png,2021-11-04 16:21:52.314171,tesco
Peek a Roo interaktív plüssfigura,12690,Ft,,peek-a-roo-pluss-figura-2005100613914-1-5k.png,2021-11-04 16:21:52.314171,tesco
Pencil Nose társasjáték,4799,Ft,,pencil-nose-tarsasjatek-2005100611216-1-5k.png,2021-11-04 16:21:52.314171,tesco
Peppa malac díszpárna,1099,Ft,,peppa-malac-diszparna-2005100598365-1-5k.png,2021-11-04 16:21:52.314171,tesco
Peppa malac telefonja,3499,Ft,,peppa-malac-telefonja-2005100601006-1-5k.png,2021-11-04 16:21:52.319906,tesco
"Pepsi, Mirinda narancs, vagy 7Up szénsavas üdítõital",289,Ft/db,1l=165Ft,pepsi-mirinda-narancs-7up-1-75l-2004120601299-1-5k.png,2021-11-04 16:21:52.322090,tesco
Persil mosógél,3399,Ft,1l=971Ft,persil-mososzer-2004020197911-1-5k.png,2021-11-04 16:21:52.322654,tesco
Perwoll mosógél,2499,Ft,1l=944Ft,perwoll-mososzer-2004020198068-1-5k.png,2021-11-04 16:21:52.324242,tesco
"Pet Specialist állateledel felnõtt macskák számára, falatkák csirkével és borjúval szószban 415 g",179,Ft/db,1kg=431.33Ft,pet-specialist-allateledel-felnott-macskak-szamara-falatkak-csirkevel-es-borjuval-szoszban-415-g-2005100429184.jpg,2021-11-04 16:21:52.324242,tesco
Pet Specialist alutasakos macskaeledel,999,Ft/cs,1kg=833Ft,pet-specialist-alutasakos-macskaeledel-2005100429425-1-5k.png,2021-11-04 16:21:52.324242,tesco
Philips BG3010/15 Testszõrnyíró,7499,Ft,,philips-bg3010-15-testszornyiro-2005100597594-1-5k.png,2021-11-04 16:21:52.324242,tesco
Pick + Chateau Teleki díszdoboz,4099,Ft/cs,,pick-chateau-teleki-diszdoboz-2004020238138-1-5k.png,2021-11-04 16:21:52.324242,tesco
PICK Borjú májas,259,Ft/db,1kg=2590Ft,pick-borju-majas-2004002912758.png,2021-11-04 16:21:52.324242,tesco
PICK Füst ízesítésû párizsi,199,Ft/db,1kg=1990Ft,pick-fust-izesitesu-parizsi-2004120386455.png,2021-11-04 16:21:52.324242,tesco
PICK Majorannás májas,259,Ft/db,1kg=2590Ft,pick-majorannas-majas-2004002806910.png,2021-11-04 16:21:52.332514,tesco
PICK Sertés párizsi,199,Ft/db,1kg=1990Ft,pick-sertes-parizsi-2004005959255.png,2021-11-04 16:21:52.333513,tesco
Pick szeletelt párizsi,349,Ft/cs,1kg=3490Ft,pick-szeletelt-parizsi-2004010090141-2-5k.png,2021-11-04 16:21:52.335111,tesco
Pick szeletelt téliszalámi,499,Ft/cs,1kg=7129Ft,pick-szeletelt-teliszalami-2004010574788-2-5k.png,2021-11-04 16:21:52.336109,tesco
Pickwick filteres tea,449,Ft/db,,pickwick-tea-2004003172564-1-5k.png,2021-11-04 16:21:52.337105,tesco
Pilsner Urquell üveges világos sör,269,Ft/db,,,2021-11-04 16:21:52.338149,tesco
Piros újburgonya,44,Ft/db,1kg=299Ft,piros-ujburgonya-2004006078894.png,2021-11-04 16:21:52.338149,tesco
Pizza D'oro prémium pizza,899,Ft,1kg=2248Ft,pizza-d-oro-premium-pizza-2004020322436-1-5k.png,2021-11-04 16:21:52.338149,tesco
Play-Doh gyurma fodrászkészlet,4499,Ft/szett,,play-doh-gyurma-fodraszkeszlet-2005100540695-1-5k.png,2021-11-04 16:21:52.338149,tesco
Play-Doh szörnyautó gyurmakészlet vagy Play-Doh Mancs Õrjárat gyurmakészlet,4199,Ft/szett,,play-doh-szornyauto-2005100601600-1-5k.png,2021-11-04 16:21:52.342744,tesco
Plussz multivitamin pezsgõtabletta,449,Ft/cs,1db=22Ft,plussz-multivitamin-pezsgotabletta-2004010695605-1-5k.png,2021-11-04 16:21:52.344827,tesco
Pom-Bär snack party pack,599,Ft/cs,1kg=3328Ft,pom-bar-original-180g-2004020306227-1-5k.png,2021-11-04 16:21:52.344827,tesco
POP Disney: Frozen 2 Elza figura vagy POP Disney: Hamupipõke rózsaszín ruhában,3599,Ft,,pop-disney-frozen-2-elza-figura-2005100629918-1-5k.png,2021-11-04 16:21:52.344827,tesco
Pop Games: Fortnite lámafigura vagy POP Star Wars: The Mandalorian gyermekfigura,3599,Ft/db,,pop-star-wars-the-mandalorian-gyermek-figura-2005100629924-1-5k.png,2021-11-04 16:21:52.344827,tesco
POP Movies: Harry Potter figura,3599,Ft,,pop-movies-harry-potter-figura-2005100634435-1-5k.png,2021-11-04 16:21:52.344827,tesco
Poppies International macaron,1499,Ft,1kg=11356Ft,poppies-international-macaron-2005100626427-1-5k.png,2021-11-04 16:21:52.344827,tesco
Pöttyös Túró Rudi karácsonyi zoknival,1579,Ft/cs,1kg=4386Ft,pottyos-turo-rudi-karacsonyi-zoknival-2004020326387-1-5k.png,2021-11-04 16:21:52.352160,tesco
Premiko darabolt ananász,599,Ft,1kg=1060Ft,premiko-darabolt-ananasz-2004020316028-1-5k.png,2021-11-04 16:21:52.352734,tesco
Present pets tündéres kiskutya meglepetéscsomag,14990,Ft/szett,,present-pets-hercegnos-kiskutya-meglepetes-csomag-2005100613903-1-5k.png,2021-11-04 16:21:52.354754,tesco
"Privát füstölt-fõtt karaj, tarja vagy sonka",379,Ft/cs,1kg=3790Ft,privat-fustolt-fott-karaj-tarja-vagy-sonka-2004120561247-2-5k.png,2021-11-04 16:21:52.355751,tesco
Privát szeletelt kolbász,299,Ft/cs,1kg=4983Ft,privat-szeletelt-kolbasz-2004120559723-2-5k.png,2021-11-04 16:21:52.355751,tesco
Pur kézi mosogatószer,499,Ft/db,1l=665Ft,pur-kezi-mosogatoszer-2004020286231-1-5k.png,2021-11-04 16:21:52.355751,tesco
"Pure Star Original vodka 37,5% 500 ml",1999,Ft/db,1l=3998Ft,pure-star-original-vodka-37-5-500-ml-2004020154404.png,2021-11-04 16:21:52.355751,tesco
Purse Pets táska,8199,Ft/db,,purse-pets-taska-2005100616118-1-5k.png,2021-11-04 16:21:52.355751,tesco
Rama sütõmargarin,349,Ft,1kg=1396Ft,rama-sutomargarin-2004003236570-1-5k.png,2021-11-04 16:21:52.355751,tesco
Rastar Jeep Wrangler Rubicon távirányítós autó,8199,Ft,,rastar-jeep-wrangler-rubicon-taviranyitos-auto-2005100595707-1-5k.png,2021-11-04 16:21:52.363304,tesco
Rastar RC BMW M8 GTE,6299,Ft/szett,,rastar-rc-2005100601507-1-5k.png,2021-11-04 16:21:52.364304,tesco
Rastar távirányítós Bugatti Divo/Sian autó,8199,Ft/db,,rastar-taviranyitos-bugatti-divo-sian-auto-2005100595705-1-5k.png,2021-11-04 16:21:52.365939,tesco
Rastar távirányítós Senna/Ferrari autó,8199,Ft,,rastar-taviranyitos-senna-ferrari-auto-2005100491894-1-5k.png,2021-11-04 16:21:52.365939,tesco
Rastinger alkoholmentes világos sör 500 ml,195,Ft/db,1l=390Ft,rastinger-alkoholmentes-vilagos-sor-500-ml-2004020292150.jpg,2021-11-04 16:21:52.365939,tesco
Rastinger citromízû szénsavas üdítõital és alkoholmentes világos sör keveréke 500 ml,195,Ft/db,1l=390Ft,rastinger-citromizu-szensavas-uditoital-es-alkoholmentes-vilagos-sor-kevereke-500-ml-2004020292151.png,2021-11-04 16:21:52.368829,tesco
Rastinger grapefruitízû szénsavas üdítõital és alkoholmentes világos sör keveréke 500 ml,195,Ft/db,1l=390Ft,rastinger-grapefruitizu-szensavas-uditoital-es-alkoholmentes-vilagos-sor-kevereke-500-ml-2004020292149.jpg,2021-11-04 16:21:52.369866,tesco
Rastinger világos sör 4% 500 ml,179,Ft/db,1l=358Ft,rastinger-vilagos-sor-4-500-ml-2004020000200.png,2021-11-04 16:21:52.369866,tesco
"Rastinger világos sör 5,3% 500 ml",175,Ft/db,1l=350Ft,rastinger-vilagos-sor-5-3-500-ml-2004020078303.png,2021-11-04 16:21:52.369866,tesco
Rastinger világos sör 7% 500 ml,215,Ft/db,1l=430Ft,rastinger-vilagos-sor-7-500-ml-2004020078306.jpg,2021-11-04 16:21:52.373050,tesco
Rege körtebefõtt,689,Ft,1kg=1723Ft,rege-kortebefott-2004120741651-1-5k.png,2021-11-04 16:21:52.373050,tesco
Reikel akkumulátoros fúró,9999,Ft,,2005119998895-1-5k.png,2021-11-04 16:21:52.375133,tesco
Reikel multifunkciós miniszerszám,4999,Ft,,2005100355340-1-5k.png,2021-11-04 16:21:52.375133,tesco
Reikel szalagcsiszoló,9999,Ft,,2005118091597-1-5k.png,2021-11-04 16:21:52.375133,tesco
Rendõrautós készlet,3699,Ft/szett,,rendorautos-keszlet-2005100522426-1-5k.png,2021-11-04 16:21:52.375133,tesco
Renova karácsonyi papírtörlõ,849,Ft/db,,renova-karacsonyi-papirtorlo-2004020323383-1-5k.png,2021-11-04 16:21:52.375133,tesco
Renova karácsonyi toalettpapír,749,Ft/cs,1db=187Ft,renova-karacsonyi-toalettpapir-2004020323384-1-5k.png,2021-11-04 16:21:52.375133,tesco
RH6973WO 22V Vezeték nélküli rúdporszívó,29990,Ft,,rh6973wo-22v-vezetek-nelkuli-rudporszivo-2005100611054-1-5k.png,2021-11-04 16:21:52.383228,tesco
Rozsos kovászos kenyér,249,Ft/db,1kg=623Ft,rozsos-kovaszos-kenyer-2004020320624-2-5k.png,2021-11-04 16:21:52.383904,tesco
Russian Standard orosz vodka,4299,Ft,1l=6141Ft,russian-standard-orosz-vodka-2004120314610-1-5k.png,2021-11-04 16:21:52.385233,tesco
Sága füstli,659,Ft/cs,1kg=1883Ft,saga-fustli-2004006053358-1-5k.png,2021-11-04 16:21:52.386272,tesco
Sága Mini Kijev,499,Ft,1kg=1996Ft,saga-mini-kijev-2004007470130-1-5k.png,2021-11-04 16:21:52.387271,tesco
Sajtkrémes rúd,75,Ft/db,,,2021-11-04 16:21:52.387271,tesco
Sanytol fertõtlenítõ felülettisztító,999,Ft,,sanytol-fertotlenito-felulettisztito-2004010013133-1-5k.png,2021-11-04 16:21:52.387271,tesco
Sanytol fertõtlenítõpor,1999,Ft,1kg=4442Ft,sanytol-mosasi-kiegeszitok-2004120697841-1-5k.png,2021-11-04 16:21:52.387271,tesco
Sárgarépa lédig,29,Ft/db,1kg=299Ft,sargarepa-ledig-2004003258701.png,2021-11-04 16:21:52.393367,tesco
Schauma sampon vagy balzsam,499,Ft,,schauma-250ml-sampon-200ml-balzsam-2004005833678-1-5k.png,2021-11-04 16:21:52.393367,tesco
Sensodyne fogkrém,1269,Ft,1l=16920Ft,sensodyne-termekekre-2004120022483-1-5k.png,2021-11-04 16:21:52.395452,tesco
Sertés comb,143,Ft/db,1kg=1439Ft,sertes-comb-2004007357660.png,2021-11-04 16:21:52.396491,tesco
